cont_id,recency,frequency,monetary value,R_Quartile,F_Quartile,M_Quartile,RFMClass,Total Score,Segment
100504306,2357.0,4,20305.6,2,3,4,234,9,Require Activation
100504307,2357.0,2,5407.6,2,2,2,222,6,Potential
100504308,2329.0,1,0.0,2,1,1,211,4,Champions
100504309,2350.0,2,7777.5,2,2,3,223,7,Promising
100504311,2350.0,7,10174.5,2,4,3,243,9,Require Activation
100504312,2349.0,10,0.0,2,4,1,241,7,Promising
100504316,2343.0,4,16590.0,2,3,4,234,9,Require Activation
100504317,2341.0,10,13950.0,2,4,3,243,9,Require Activation
100504318,1280.0,6,20050.0,3,4,4,344,11,Require Activation
100504320,2335.0,2,9110.0,2,2,3,223,7,Promising
100504321,2333.0,1,8295.0,2,1,3,213,6,Potential
100504322,70.0,9,17721.0,4,4,4,444,12,Require Activation
100504323,2331.0,8,55084.5,2,4,4,244,10,Require Activation
100504324,1343.0,11,39271.5,2,4,4,244,10,Require Activation
100504325,2328.0,2,5461.25,2,2,2,222,6,Potential
100504327,1734.0,15,60088.2,2,4,4,244,10,Require Activation
100504328,2323.0,2,7968.75,2,2,3,223,7,Promising
100504329,2226.0,10,31710.6,2,4,4,244,10,Require Activation
100504330,2312.0,5,19158.2,2,3,4,234,9,Require Activation
100504332,1804.0,2,9809.0,2,2,3,223,7,Promising
100504333,2312.0,1,3995.0,2,1,2,212,5,Loyal
100504334,2304.0,3,17358.1,2,3,4,234,9,Require Activation
100504335,120.0,66,203305.91999999998,4,4,4,444,12,Require Activation
100504336,210.0,13,71430.40000000001,4,4,4,444,12,Require Activation
100504337,2302.0,3,7995.0,2,3,3,233,8,Needs Attention
100504338,2295.0,2,460.0,2,2,1,221,5,Loyal
100504340,2291.0,1,4570.0,2,1,2,212,5,Loyal
100504343,2237.0,30,124765.98,2,4,4,244,10,Require Activation
100504344,2277.0,1,18079.5,2,1,4,214,7,Promising
100504345,1908.0,1,216.0,2,1,1,211,4,Champions
100504346,2268.0,3,8732.0,2,3,3,233,8,Needs Attention
100504347,2274.0,3,24407.75,2,3,4,234,9,Require Activation
100504349,2273.0,1,9495.0,2,1,3,213,6,Potential
100504350,2267.0,3,9515.5,2,3,3,233,8,Needs Attention
100504351,1908.0,5,20149.0,2,3,4,234,9,Require Activation
100504353,2267.0,2,8580.0,2,2,3,223,7,Promising
100504354,2261.0,1,5117.0,2,1,2,212,5,Loyal
100504356,2256.0,9,24563.399999999998,2,4,4,244,10,Require Activation
100504358,2254.0,6,11871.0,2,4,3,243,9,Require Activation
100504359,2252.0,1,3994.25,2,1,2,212,5,Loyal
100504361,1795.0,24,73172.0,2,4,4,244,10,Require Activation
100504362,2141.0,4,31739.5,2,3,4,234,9,Require Activation
100504367,2245.0,2,7437.5,2,2,3,223,7,Promising
100504368,2245.0,5,27540.0,2,3,4,234,9,Require Activation
100504370,65.0,8,31054.75,4,4,4,444,12,Require Activation
100504371,2240.0,1,6052.0,2,1,2,212,5,Loyal
100504372,2240.0,5,12578.0,2,3,3,233,8,Needs Attention
100504373,2240.0,3,9495.0,2,3,3,233,8,Needs Attention
100504374,2239.0,2,9495.0,2,2,3,223,7,Promising
100504375,2241.0,1,5002.25,2,1,2,212,5,Loyal
100504379,2235.0,1,9562.5,2,1,3,213,6,Potential
100504380,2111.0,9,9944.48,2,4,3,243,9,Require Activation
100504382,2231.0,18,24543.75,2,4,4,244,10,Require Activation
100504383,2231.0,18,26851.5,2,4,4,244,10,Require Activation
100504386,2230.0,2,2420.0,2,2,1,221,5,Loyal
100504387,2227.0,2,6376.9,2,2,2,222,6,Potential
100504388,2226.0,2,6760.0,2,2,2,222,6,Potential
100504389,501.0,19,75935.52,4,4,4,444,12,Require Activation
100504392,1213.0,5,13275.5,3,3,3,333,9,Require Activation
100504393,2212.0,2,5967.0,2,2,2,222,6,Potential
100504402,2208.0,2,13420.0,2,2,3,223,7,Promising
100504403,2184.0,7,18722.7,2,4,4,244,10,Require Activation
100504404,2205.0,1,7788.0,2,1,3,213,6,Potential
100504405,2205.0,2,10719.0,2,2,3,223,7,Promising
100504407,2142.0,6,21519.5,2,4,4,244,10,Require Activation
100504409,2202.0,1,1995.3,2,1,1,211,4,Champions
100504410,2188.0,3,15127.0,2,3,3,233,8,Needs Attention
100504411,1823.0,2,7371.0,2,2,2,222,6,Potential
100504413,1940.0,4,18505.0,2,3,4,234,9,Require Activation
100504414,2199.0,2,423.0,2,2,1,221,5,Loyal
100504415,2198.0,1,3670.0,2,1,2,212,5,Loyal
100504418,1498.0,4,5609.75,2,3,2,232,7,Promising
100504421,2186.0,2,7520.0,2,2,3,223,7,Promising
100504423,1574.0,10,18093.75,2,4,4,244,10,Require Activation
100504426,2179.0,1,135.0,2,1,1,211,4,Champions
100504427,2178.0,3,10340.0,2,3,3,233,8,Needs Attention
100504429,2175.0,1,8852.75,2,1,3,213,6,Potential
100504430,2173.0,1,4748.8,2,1,2,212,5,Loyal
100504431,2157.0,2,13617.0,2,2,3,223,7,Promising
100504432,2072.0,3,11634.0,2,3,3,233,8,Needs Attention
100504435,2169.0,2,0.0,2,2,1,221,5,Loyal
100504436,2165.0,3,22852.25,2,3,4,234,9,Require Activation
100504437,231.0,4,9046.5,4,3,3,433,10,Require Activation
100504438,2162.0,4,14602.5,2,3,3,233,8,Needs Attention
100504440,2148.0,1,6399.0,2,1,2,212,5,Loyal
100504442,2149.0,1,4032.0,2,1,2,212,5,Loyal
100504443,2126.0,11,27691.730000000003,2,4,4,244,10,Require Activation
100504444,874.0,9,28713.5,3,4,4,344,11,Require Activation
100504445,2146.0,1,9495.0,2,1,3,213,6,Potential
100504448,1885.0,18,46489.46000000001,2,4,4,244,10,Require Activation
100504449,792.0,13,31254.1,3,4,4,344,11,Require Activation
100504451,1817.0,3,19650.4,2,3,4,234,9,Require Activation
100504452,675.0,6,26147.0,3,4,4,344,11,Require Activation
100504453,2131.0,1,2904.0,2,1,1,211,4,Champions
100504456,1940.0,2,2851.75,2,2,1,221,5,Loyal
100504458,2104.0,3,11083.599999999999,2,3,3,233,8,Needs Attention
100504459,2135.0,1,4945.6,2,1,2,212,5,Loyal
100504460,2135.0,2,8250.0,2,2,3,223,7,Promising
100504461,2134.0,3,8406.0,2,3,3,233,8,Needs Attention
100504468,2130.0,13,66646.35,2,4,4,244,10,Require Activation
100504469,2131.0,3,4721.200000000001,2,3,2,232,7,Promising
100504470,1765.0,9,7931.0,2,4,3,243,9,Require Activation
100504471,1387.0,2,2355.0,2,2,1,221,5,Loyal
100504472,454.0,7,19896.25,4,4,4,444,12,Require Activation
100504474,2129.0,10,10621.599999999999,2,4,3,243,9,Require Activation
100504476,2128.0,2,11765.599999999999,2,2,3,223,7,Promising
100504477,2128.0,1,10595.2,2,1,3,213,6,Potential
100504478,790.0,2,7224.5,3,2,2,322,7,Promising
100504479,2123.0,7,38433.2,2,4,4,244,10,Require Activation
100504480,2125.0,8,8272.0,2,4,3,243,9,Require Activation
100504482,2123.0,1,11695.5,2,1,3,213,6,Potential
100504483,2123.0,1,4072.5,2,1,2,212,5,Loyal
100504484,1082.0,5,16986.75,3,3,4,334,10,Require Activation
100504488,1918.0,16,62723.5,2,4,4,244,10,Require Activation
100504491,1695.0,10,25013.0,2,4,4,244,10,Require Activation
100504492,1817.0,8,14251.5,2,4,3,243,9,Require Activation
100504499,73.0,3,16548.4,4,3,4,434,11,Require Activation
100504500,2105.0,2,366.0,2,2,1,221,5,Loyal
100504504,2093.0,2,7049.5,2,2,2,222,6,Potential
100504505,326.0,6,13878.1,4,4,3,443,11,Require Activation
100504507,2093.0,2,9285.0,2,2,3,223,7,Promising
100504508,1391.0,3,10275.75,2,3,3,233,8,Needs Attention
100504513,2089.0,1,5224.5,2,1,2,212,5,Loyal
100504515,2086.0,2,3000.0,2,2,1,221,5,Loyal
100504518,2073.0,1,2297.7,2,1,1,211,4,Champions
100504519,2083.0,1,124.0,2,1,1,211,4,Champions
100504521,2084.0,3,6572.1,2,3,2,232,7,Promising
100504524,647.0,19,44275.700000000004,3,4,4,344,11,Require Activation
100504525,1939.0,3,27217.5,2,3,4,234,9,Require Activation
100504527,2076.0,1,1046.7,2,1,1,211,4,Champions
100504531,2054.0,3,19595.0,2,3,4,234,9,Require Activation
100504532,2072.0,1,0.0,2,1,1,211,4,Champions
100504533,2072.0,1,6127.5,2,1,2,212,5,Loyal
100504534,2071.0,2,4760.0,2,2,2,222,6,Potential
100504536,410.0,4,12328.75,4,3,3,433,10,Require Activation
100504537,1023.0,12,40445.0,3,4,4,344,11,Require Activation
100504538,2066.0,4,10085.2,2,3,3,233,8,Needs Attention
100504539,2065.0,5,9080.0,2,3,3,233,8,Needs Attention
100504540,2065.0,1,8019.0,2,1,3,213,6,Potential
100504546,2057.0,1,3576.0,2,1,2,212,5,Loyal
100504547,2053.0,2,9093.0,2,2,3,223,7,Promising
100504548,1500.0,2,11883.0,2,2,3,223,7,Promising
100504549,2054.0,2,996.0,2,2,1,221,5,Loyal
100504550,484.0,10,25685.0,4,4,4,444,12,Require Activation
100504551,2053.0,2,8800.0,2,2,3,223,7,Promising
100504552,57.0,4,9681.0,4,3,3,433,10,Require Activation
100504553,2053.0,8,13323.75,2,4,3,243,9,Require Activation
100504554,1566.0,20,38889.15,2,4,4,244,10,Require Activation
100504556,2050.0,2,4350.0,2,2,2,222,6,Potential
100504558,196.0,81,271518.97,4,4,4,444,12,Require Activation
100504559,1088.0,6,5835.0,3,4,2,342,9,Require Activation
100504563,2044.0,2,2425.0,2,2,1,221,5,Loyal
100504564,2043.0,3,7795.0,2,3,3,233,8,Needs Attention
100504566,2041.0,2,4120.0,2,2,2,222,6,Potential
100504567,777.0,42,120535.5,3,4,4,344,11,Require Activation
100504568,55.0,5,13848.07,4,3,3,433,10,Require Activation
100504570,2029.0,1,5444.0,2,1,2,212,5,Loyal
100504572,2016.0,3,7478.1,2,3,3,233,8,Needs Attention
100504573,654.0,10,22441.54,3,4,4,344,11,Require Activation
100504575,2019.0,1,356.0,2,1,1,211,4,Champions
100504576,1875.0,7,25297.5,2,4,4,244,10,Require Activation
100504578,2015.0,2,14794.9,2,2,3,223,7,Promising
100504579,2013.0,2,4326.0,2,2,2,222,6,Potential
100504580,2012.0,1,6455.0,2,1,2,212,5,Loyal
100504582,2010.0,1,5300.75,2,1,2,212,5,Loyal
100504584,2004.0,1,5865.2,2,1,2,212,5,Loyal
100504585,2004.0,2,5457.0,2,2,2,222,6,Potential
100504586,2004.0,1,6239.0,2,1,2,212,5,Loyal
100504588,1992.0,3,3561.5,2,3,2,232,7,Promising
100504589,2002.0,1,4527.0,2,1,2,212,5,Loyal
100504590,2002.0,1,6766.0,2,1,2,212,5,Loyal
100504591,2000.0,10,36310.4,2,4,4,244,10,Require Activation
100504592,1724.0,9,20908.9,2,4,4,244,10,Require Activation
100504593,1771.0,3,5106.0,2,3,2,232,7,Promising
100504594,1113.0,6,30932.05,3,4,4,344,11,Require Activation
100504597,1995.0,6,23543.5,2,4,4,244,10,Require Activation
100504598,853.0,1,7182.5,3,1,2,312,6,Potential
100504599,1718.0,6,20033.8,2,4,4,244,10,Require Activation
100504601,817.0,3,39456.0,3,3,4,334,10,Require Activation
100504602,1961.0,5,16192.5,2,3,4,234,9,Require Activation
100504603,1994.0,3,20927.0,2,3,4,234,9,Require Activation
100504606,1773.0,24,40575.25,2,4,4,244,10,Require Activation
100504607,1992.0,1,976.0,2,1,1,211,4,Champions
100504609,1992.0,5,15477.0,2,3,3,233,8,Needs Attention
100504615,1967.0,4,20765.0,2,3,4,234,9,Require Activation
100504616,1794.0,15,24696.0,2,4,4,244,10,Require Activation
100504617,1975.0,5,23388.0,2,3,4,234,9,Require Activation
100504618,1973.0,15,72107.5,2,4,4,244,10,Require Activation
100504620,1737.0,8,26313.93,2,4,4,244,10,Require Activation
100504621,1956.0,1,3570.0,2,1,2,212,5,Loyal
100504624,1965.0,1,2681.25,2,1,1,211,4,Champions
100504625,1963.0,2,7180.0,2,2,2,222,6,Potential
100504627,1948.0,1,6650.0,2,1,2,212,5,Loyal
100504628,1961.0,1,590.0,2,1,1,211,4,Champions
100504629,1940.0,1,4305.0,2,1,2,212,5,Loyal
100504632,1707.0,7,32578.0,2,4,4,244,10,Require Activation
100504635,1915.0,15,24079.5,2,4,4,244,10,Require Activation
100504636,1739.0,21,64725.8,2,4,4,244,10,Require Activation
100504638,1941.0,1,5145.0,2,1,2,212,5,Loyal
100504641,1785.0,3,17923.5,2,3,4,234,9,Require Activation
100504644,1960.0,1,0.0,2,1,1,211,4,Champions
100504645,1937.0,1,3757.5,2,1,2,212,5,Loyal
100504646,1932.0,1,0.0,2,1,1,211,4,Champions
100504647,366.0,20,64531.899999999994,4,4,4,444,12,Require Activation
100504648,1931.0,2,24080.0,2,2,4,224,8,Needs Attention
100504650,1926.0,3,998.0999999999999,2,3,1,231,6,Potential
100504653,1917.0,2,205.2,2,2,1,221,5,Loyal
100504654,1916.0,1,7770.0,2,1,3,213,6,Potential
100504656,1911.0,1,1215.0,2,1,1,211,4,Champions
100504660,1905.0,1,3024.0,2,1,1,211,4,Champions
100504661,1561.0,2,7176.0,2,2,2,222,6,Potential
100504662,1901.0,2,9550.0,2,2,3,223,7,Promising
100504663,1897.0,6,21995.5,2,4,4,244,10,Require Activation
100504664,1897.0,1,13507.0,2,1,3,213,6,Potential
100504665,1744.0,2,4620.0,2,2,2,222,6,Potential
100504666,1894.0,1,3693.0,2,1,2,212,5,Loyal
100504668,1887.0,18,38803.5,2,4,4,244,10,Require Activation
100504669,1832.0,2,9095.75,2,2,3,223,7,Promising
100504670,1883.0,1,157.5,2,1,1,211,4,Champions
100504671,1878.0,2,3018.2,2,2,1,221,5,Loyal
100504672,1877.0,4,11508.0,2,3,3,233,8,Needs Attention
100504673,1877.0,18,17290.0,2,4,4,244,10,Require Activation
100504674,300.0,7,13091.0,4,4,3,443,11,Require Activation
100504675,1874.0,5,19567.0,2,3,4,234,9,Require Activation
100504677,1872.0,1,3946.5,2,1,2,212,5,Loyal
100504678,1734.0,12,35410.0,2,4,4,244,10,Require Activation
100504681,1869.0,2,9243.75,2,2,3,223,7,Promising
100504682,1726.0,12,21252.0,2,4,4,244,10,Require Activation
100504683,1865.0,6,12589.7,2,4,3,243,9,Require Activation
100504684,1806.0,3,8440.3,2,3,3,233,8,Needs Attention
100504685,961.0,4,11709.0,3,3,3,333,9,Require Activation
100504686,1855.0,1,3206.5,2,1,2,212,5,Loyal
100504688,1848.0,4,15257.5,2,3,3,233,8,Needs Attention
100504689,1638.0,1,5002.25,2,1,2,212,5,Loyal
100504694,1837.0,1,5495.0,2,1,2,212,5,Loyal
100504696,1683.0,16,16343.0,2,4,4,244,10,Require Activation
100504697,1834.0,1,5557.5,2,1,2,212,5,Loyal
100504698,1267.0,12,34584.0,3,4,4,344,11,Require Activation
100504700,1267.0,5,32991.35,3,3,4,334,10,Require Activation
100504701,1810.0,1,1500.0,2,1,1,211,4,Champions
100504702,1827.0,2,8448.75,2,2,3,223,7,Promising
100504703,1821.0,2,11706.0,2,2,3,223,7,Promising
100504704,1671.0,10,72536.0,2,4,4,244,10,Require Activation
100504705,1688.0,4,15000.0,2,3,3,233,8,Needs Attention
100504707,1807.0,1,370.6,2,1,1,211,4,Champions
100504708,1804.0,3,11821.5,2,3,3,233,8,Needs Attention
100504709,1806.0,1,3755.0,2,1,2,212,5,Loyal
100504711,1802.0,2,10113.0,2,2,3,223,7,Promising
100504713,1771.0,2,11664.400000000001,2,2,3,223,7,Promising
100504714,1796.0,2,390.0,2,2,1,221,5,Loyal
100504716,1764.0,7,20322.0,2,4,4,244,10,Require Activation
100504718,1786.0,1,5711.2,2,1,2,212,5,Loyal
100504720,1785.0,3,15980.0,2,3,4,234,9,Require Activation
100504721,1754.0,1,0.0,2,1,1,211,4,Champions
100504722,1773.0,2,9941.25,2,2,3,223,7,Promising
100504723,975.0,10,51352.8,3,4,4,344,11,Require Activation
100504724,735.0,2,7325.0,3,2,2,322,7,Promising
100504725,1228.0,78,242199.4,3,4,4,344,11,Require Activation
100504726,1366.0,11,31169.6,2,4,4,244,10,Require Activation
100504727,1768.0,1,2065.5,2,1,1,211,4,Champions
100504729,1763.0,1,4963.2,2,1,2,212,5,Loyal
100504730,1764.0,5,11580.0,2,3,3,233,8,Needs Attention
100504731,1711.0,14,22405.2,2,4,4,244,10,Require Activation
100504732,1758.0,7,35980.0,2,4,4,244,10,Require Activation
100504733,1757.0,8,54660.0,2,4,4,244,10,Require Activation
100504735,1757.0,1,5698.0,2,1,2,212,5,Loyal
100504737,1757.0,1,0.0,2,1,1,211,4,Champions
100504738,1756.0,2,7510.0,2,2,3,223,7,Promising
100504740,1755.0,2,2194.2,2,2,1,221,5,Loyal
100504743,1751.0,1,6459.2,2,1,2,212,5,Loyal
100504744,1751.0,4,0.0,2,3,1,231,6,Potential
100504745,1120.0,4,16360.0,3,3,4,334,10,Require Activation
100504748,1746.0,4,26496.0,2,3,4,234,9,Require Activation
100504749,421.0,16,62225.03999999999,4,4,4,444,12,Require Activation
100504750,1738.0,1,1459.0,2,1,1,211,4,Champions
100504752,1742.0,1,1263.75,2,1,1,211,4,Champions
100504755,1659.0,5,3379.5,2,3,2,232,7,Promising
100504756,1674.0,14,35830.7,2,4,4,244,10,Require Activation
100504758,1732.0,3,8658.0,2,3,3,233,8,Needs Attention
100504760,1723.0,1,3425.0,2,1,2,212,5,Loyal
100504764,1712.0,1,923.2,2,1,1,211,4,Champions
100504767,1284.0,2,5918.8,3,2,2,322,7,Promising
100504768,745.0,6,33237.0,3,4,4,344,11,Require Activation
100504769,1712.0,2,1860.0,2,2,1,221,5,Loyal
100504770,1710.0,1,2940.0,2,1,1,211,4,Champions
100504771,1711.0,1,1290.0,2,1,1,211,4,Champions
100504772,1697.0,3,15093.0,2,3,3,233,8,Needs Attention
100504778,1268.0,17,26626.25,3,4,4,344,11,Require Activation
100504780,1699.0,1,4405.5,2,1,2,212,5,Loyal
100504781,1694.0,7,33983.0,2,4,4,244,10,Require Activation
100504783,1694.0,6,31960.0,2,4,4,244,10,Require Activation
100504784,1693.0,1,4708.0,2,1,2,212,5,Loyal
100504785,1693.0,2,0.0,2,2,1,221,5,Loyal
100504787,1691.0,3,4671.0,2,3,2,232,7,Promising
100504788,1670.0,10,50025.0,2,4,4,244,10,Require Activation
100504789,144.0,7,21916.5,4,4,4,444,12,Require Activation
100504791,1658.0,25,38094.0,2,4,4,244,10,Require Activation
100504792,1601.0,24,64273.829999999994,2,4,4,244,10,Require Activation
100504797,654.0,2,4437.0,3,2,2,322,7,Promising
100504798,378.0,3,32676.0,4,3,4,434,11,Require Activation
100504799,71.0,12,49716.0,4,4,4,444,12,Require Activation
100504800,426.0,6,20926.0,4,4,4,444,12,Require Activation
100504802,1660.0,6,8412.0,2,4,3,243,9,Require Activation
100504804,1398.0,4,5346.35,2,3,2,232,7,Promising
100504805,1659.0,4,25487.25,2,3,4,234,9,Require Activation
100504807,1496.0,26,148061.25,2,4,4,244,10,Require Activation
100504808,1654.0,4,39525.0,2,3,4,234,9,Require Activation
100504809,1652.0,3,2329.0,2,3,1,231,6,Potential
100504810,1651.0,7,42266.25,2,4,4,244,10,Require Activation
100504811,1383.0,3,1255.8,2,3,1,231,6,Potential
100504813,1645.0,37,70873.0,2,4,4,244,10,Require Activation
100504815,1643.0,1,2622.5,2,1,1,211,4,Champions
100504816,190.0,6,9819.0,4,4,3,443,11,Require Activation
100504817,53.0,8,22648.4,4,4,4,444,12,Require Activation
100504818,1640.0,2,8606.25,2,2,3,223,7,Promising
100504819,1140.0,5,14843.75,3,3,3,333,9,Require Activation
100504820,1638.0,1,5380.5,2,1,2,212,5,Loyal
100504821,1638.0,1,12315.6,2,1,3,213,6,Potential
100504822,1638.0,1,4556.0,2,1,2,212,5,Loyal
100504823,1637.0,3,19010.25,2,3,4,234,9,Require Activation
100504824,898.0,3,12809.0,3,3,3,333,9,Require Activation
100504828,1599.0,15,26052.5,2,4,4,244,10,Require Activation
100504829,1631.0,1,6349.2,2,1,2,212,5,Loyal
100504831,1627.0,1,178.5,2,1,1,211,4,Champions
100504834,947.0,12,49997.0,3,4,4,344,11,Require Activation
100504835,1623.0,1,3483.0,2,1,2,212,5,Loyal
100504836,1362.0,6,32239.8,2,4,4,244,10,Require Activation
100504837,1489.0,2,2550.0,2,2,1,221,5,Loyal
100504838,1616.0,3,11800.0,2,3,3,233,8,Needs Attention
100504840,1615.0,1,529.6,2,1,1,211,4,Champions
100504841,1116.0,2,1009.5999999999999,3,2,1,321,6,Potential
100504845,1608.0,8,45211.5,2,4,4,244,10,Require Activation
100504847,1607.0,2,1047.8999999999999,2,2,1,221,5,Loyal
100504848,1029.0,6,17998.5,3,4,4,344,11,Require Activation
100504849,1598.0,6,1222.0,2,4,1,241,7,Promising
100504850,1600.0,2,7995.0,2,2,3,223,7,Promising
100504851,1599.0,1,8091.0,2,1,3,213,6,Potential
100504852,1596.0,2,8491.5,2,2,3,223,7,Promising
100504853,1596.0,2,10822.5,2,2,3,223,7,Promising
100504854,102.0,26,74953.45,4,4,4,444,12,Require Activation
100504855,1509.0,3,16748.5,2,3,4,234,9,Require Activation
100504857,1568.0,3,7695.0,2,3,3,233,8,Needs Attention
100504858,1560.0,5,1419.8,2,3,1,231,6,Potential
100504859,1558.0,36,54747.1,2,4,4,244,10,Require Activation
100504861,1580.0,1,4140.0,2,1,2,212,5,Loyal
100504862,1366.0,3,7665.0,2,3,3,233,8,Needs Attention
100504864,1580.0,1,2407.5,2,1,1,211,4,Champions
100504865,1572.0,13,16851.25,2,4,4,244,10,Require Activation
100504866,1574.0,9,13485.25,2,4,3,243,9,Require Activation
100504867,1572.0,2,15368.0,2,2,3,223,7,Promising
100504868,989.0,5,17477.25,3,3,4,334,10,Require Activation
100504869,1568.0,21,29211.0,2,4,4,244,10,Require Activation
100504871,1014.0,27,75886.75,3,4,4,344,11,Require Activation
100504872,1435.0,2,6030.75,2,2,2,222,6,Potential
100504874,1566.0,2,1787.5,2,2,1,221,5,Loyal
100504875,1563.0,4,2367.25,2,3,1,231,6,Potential
100504876,162.0,2,8523.25,4,2,3,423,9,Require Activation
100504878,1561.0,1,2990.0,2,1,1,211,4,Champions
100504880,1422.0,10,52020.0,2,4,4,244,10,Require Activation
100504881,1467.0,1,714.0,2,1,1,211,4,Champions
100504883,1545.0,3,14472.0,2,3,3,233,8,Needs Attention
100504884,1544.0,2,7995.0,2,2,3,223,7,Promising
100504885,282.0,18,78081.0,4,4,4,444,12,Require Activation
100504886,1517.0,2,3119.5,2,2,2,222,6,Potential
100504887,1431.0,6,9671.9,2,4,3,243,9,Require Activation
100504888,1511.0,2,7543.75,2,2,3,223,7,Promising
100504889,101.0,37,101849.0,4,4,4,444,12,Require Activation
100504891,1529.0,2,224.0,2,2,1,221,5,Loyal
100504892,1526.0,1,5520.0,2,1,2,212,5,Loyal
100504893,1528.0,3,2042.6,2,3,1,231,6,Potential
100504896,1526.0,1,5989.5,2,1,2,212,5,Loyal
100504898,1474.0,5,14708.5,2,3,3,233,8,Needs Attention
100504899,1270.0,9,14138.0,3,4,3,343,10,Require Activation
100504900,143.0,52,207423.0,4,4,4,444,12,Require Activation
100504901,1515.0,1,114.0,2,1,1,211,4,Champions
100504903,1512.0,2,6413.25,2,2,2,222,6,Potential
100504904,1512.0,2,8658.0,2,2,3,223,7,Promising
100504905,1509.0,3,5316.0,2,3,2,232,7,Promising
100504906,1173.0,11,34701.35,3,4,4,344,11,Require Activation
100504907,401.0,8,30635.75,4,4,4,444,12,Require Activation
100504908,1508.0,2,5715.0,2,2,2,222,6,Potential
100504911,1504.0,2,7188.75,2,2,2,222,6,Potential
100504912,1504.0,1,8370.0,2,1,3,213,6,Potential
100504914,428.0,3,11790.0,4,3,3,433,10,Require Activation
100504915,1504.0,1,5911.75,2,1,2,212,5,Loyal
100504917,1501.0,1,1570.5,2,1,1,211,4,Champions
100504918,1497.0,1,2109.25,2,1,1,211,4,Champions
100504920,1352.0,25,100235.6,2,4,4,244,10,Require Activation
100504921,1482.0,10,26855.0,2,4,4,244,10,Require Activation
100504923,1398.0,13,53998.2,2,4,4,244,10,Require Activation
100504924,1474.0,23,40000.5,2,4,4,244,10,Require Activation
100504928,1462.0,2,10685.0,2,2,3,223,7,Promising
100504929,1359.0,6,23943.5,2,4,4,244,10,Require Activation
100504930,1453.0,4,13728.75,2,3,3,233,8,Needs Attention
100504932,1454.0,3,19681.199999999997,2,3,4,234,9,Require Activation
100504934,932.0,45,212312.0,3,4,4,344,11,Require Activation
100504936,957.0,5,12459.5,3,3,3,333,9,Require Activation
100504938,894.0,8,26294.5,3,4,4,344,11,Require Activation
100504941,1416.0,8,22661.0,2,4,4,244,10,Require Activation
100504942,1414.0,4,15411.949999999999,2,3,3,233,8,Needs Attention
100504945,1060.0,24,108487.2,3,4,4,344,11,Require Activation
100504950,295.0,8,32445.55,4,4,4,444,12,Require Activation
100504951,1366.0,8,35600.4,2,4,4,244,10,Require Activation
100504952,1407.0,8,10550.0,2,4,3,243,9,Require Activation
100504953,1154.0,11,16695.3,3,4,4,344,11,Require Activation
100504954,51.0,7,55607.0,4,4,4,444,12,Require Activation
100504956,1383.0,1,6859.5,2,1,2,212,5,Loyal
100504957,1400.0,6,38555.2,2,4,4,244,10,Require Activation
100504958,1358.0,1,1260.0,2,1,1,211,4,Champions
100504959,541.0,8,42889.25,4,4,4,444,12,Require Activation
100504962,1393.0,2,8426.0,2,2,3,223,7,Promising
100504965,1392.0,2,12315.599999999999,2,2,3,223,7,Promising
100504967,1390.0,7,33876.6,2,4,4,244,10,Require Activation
100504970,1385.0,1,2020.5,2,1,1,211,4,Champions
100504974,1383.0,4,13932.0,2,3,3,233,8,Needs Attention
100504975,9.0,23,41702.0,4,4,4,444,12,Require Activation
100504976,1264.0,2,5960.5,3,2,2,322,7,Promising
100504977,1375.0,13,37822.5,2,4,4,244,10,Require Activation
100504978,575.0,47,170268.00000000003,3,4,4,344,11,Require Activation
100504980,1053.0,53,206661.25,3,4,4,344,11,Require Activation
100504981,229.0,32,116392.4,4,4,4,444,12,Require Activation
100504982,423.0,47,119508.3,4,4,4,444,12,Require Activation
100504983,1370.0,4,4568.0,2,3,2,232,7,Promising
100504985,509.0,23,81629.75,4,4,4,444,12,Require Activation
100504987,1328.0,2,14625.599999999999,2,2,3,223,7,Promising
100504988,1353.0,1,1068.0,2,1,1,211,4,Champions
100504990,1344.0,2,7749.8,2,2,3,223,7,Promising
100504993,1329.0,6,13296.25,2,4,3,243,9,Require Activation
100504994,1158.0,2,6939.0,3,2,2,322,7,Promising
100504995,1337.0,1,3570.0,2,1,2,212,5,Loyal
100504996,1194.0,1,1235.0,3,1,1,311,5,Loyal
100504997,1334.0,2,7532.25,2,2,3,223,7,Promising
100505000,1330.0,1,11292.25,2,1,3,213,6,Potential
100505001,1101.0,3,27900.0,3,3,4,334,10,Require Activation
100505002,1320.0,3,15172.5,3,3,3,333,9,Require Activation
100505007,1316.0,2,4732.0,3,2,2,322,7,Promising
100505009,1250.0,5,27365.75,3,3,4,334,10,Require Activation
100505012,1310.0,1,0.0,3,1,1,311,5,Loyal
100505013,1302.0,10,14887.6,3,4,3,343,10,Require Activation
100505015,1304.0,2,8806.5,3,2,3,323,8,Needs Attention
100505016,1302.0,3,9615.0,3,3,3,333,9,Require Activation
100505017,1303.0,1,1576.75,3,1,1,311,5,Loyal
100505018,1300.0,11,47787.0,3,4,4,344,11,Require Activation
100505020,1302.0,10,73495.0,3,4,4,344,11,Require Activation
100505021,1301.0,3,3127.0,3,3,2,332,8,Needs Attention
100505022,1300.0,1,175.0,3,1,1,311,5,Loyal
